subjid	cond	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43
8	source	0.04675	0.098025	0.086625	0.0482	0.045925	0.0399	0.059125	0.0435	0.033075	0.04365	0.0347	0.036975	0.0326	0.035825	0.035025	0.0324	0.032725	0.029775	0.028325	0.0293	0.027025	0.021325	0.014025	0.01285	0.018575	0.011075	0.0075	0.001975	0.003425	0.001625	0.0018	0.0026	0.00115	0.001475	0.000975	0.000175	0	0	0	0	0	0
8	source	0.03955	0.0801	0.080425	0.08335	0.06575	0.0638	0.045075	0.04495	0.04265	0.0495	0.036	0.023925	0.0262	0.023775	0.029175	0.03125	0.02395	0.030775	0.02735	0.02375	0.026375	0.020675	0.0114	0.0093	0.006825	0.00635	0.006675	0.00865	0.005725	0.005075	0.0049	0.00215	0.0052	0.0039	0.00245	0.00065	0.00065	0.00065	0.0013	0	0	0
8	source	0.05485	0.111325	0.10385	0.0604	0.058275	0.06805	0.055525	0.06395	0.06525	0.0394	0.035325	0.031575	0.0342	0.030275	0.023925	0.01985	0.023925	0.02085	0.022	0.0127	0.013375	0.013025	0.00895	0.008	0.007175	0.002775	0.00165	0.0013	0.000825	0.00065	0.000325	0.000325	0.00065	0.000825	0.00065	0.001475	0.000325	0	0.00065	0.0018	0	0
9	source	0.033875	0.044125	0.053725	0.046925	0.054225	0.050175	0.052575	0.03925	0.0451	0.0539	0.04185	0.034225	0.033875	0.03925	0.0355	0.035	0.030925	0.03305	0.031925	0.032275	0.02375	0.028	0.021975	0.012875	0.009925	0.012225	0.0075	0.0078	0.006675	0.00425	0.003425	0.0049	0.004225	0.00555	0.0049	0.004725	0.00425	0.00325	0.00245	0.002125	0.0031	0.00065
9	source	0.07552875	0.08904425	0.07260125	0.044278	0.04020825	0.0429765	0.05258125	0.0491615	0.0437885	0.04118375	0.031088875	0.0291365	0.048674	0.03744325	0.0462349	0.03728175	0.02751175	0.0319085	0.03207065	0.0275115	0.026209	0.01611815	0.0092792	0.01220935	0.00716235	0.006022225	0.0037437	0.00276735	0.001953243	0.0037438	0.00390665	0.003092775	0.001953218	0.000325525	0.000325525	0.0008138	0.00016276	0	0	0	0	0
9	source	0.062975	0.0563	0.0402	0.040525	0.0431	0.03825	0.0407	0.044275	0.048475	0.0397	0.034975	0.0353	0.043925	0.03905	0.0407	0.0384	0.02995	0.018725	0.020675	0.02375	0.02295	0.021825	0.012375	0.012375	0.016275	0.017575	0.011375	0.01435	0.014975	0.01645	0.010775	0.00815	0.007975	0.00325	0.00375	0.0044	0.0062	0.00505	0.004075	0.002775	0.00245	0.000825
10	source	0.0508	0.086925	0.07375	0.0713	0.06785	0.06705	0.039725	0.042	0.0433	0.0376	0.0324	0.026875	0.025225	0.023275	0.01985	0.025425	0.01985	0.02165	0.025075	0.027	0.03045	0.028175	0.0161	0.01205	0.0106	0.0067	0.008325	0.009925	0.0114	0.009925	0.00735	0.00345	0.002775	0.006375	0.001325	0.00245	0.001475	0.001625	0.000975	0.00195	0	0
10	source	0.05225	0.0394	0.0656	0.077325	0.075375	0.071825	0.072125	0.049	0.02945	0.02535	0.0309	0.029775	0.0311	0.0327	0.037275	0.030275	0.035	0.0265	0.01985	0.028625	0.027325	0.0215	0.0122	0.0075	0.005875	0.00605	0.0067	0.004575	0.004575	0.0062	0.003775	0.003275	0.0049	0.00395	0.00295	0.004075	0.00505	0.002925	0.004075	0.002275	0.000825	0
11	source	0.0441	0.092275	0.077	0.0747	0.065575	0.068975	0.056475	0.032075	0.0249	0.0231	0.0272	0.0179	0.025075	0.0358	0.024725	0.0288	0.0179	0.02865	0.024425	0.0244	0.026025	0.020175	0.0153	0.011075	0.01205	0.009925	0.0109	0.0145	0.00685	0.007175	0.00605	0.004075	0.00505	0.007325	0.00895	0.009125	0.006825	0.00245	0.001475	0.00065	0	0.000175
11	source	0.08285	0.121725	0.09195	0.06185	0.063625	0.051575	0.031925	0.04215	0.037775	0.0241	0.02735	0.016925	0.01725	0.018725	0.017425	0.0189	0.020175	0.02165	0.02065	0.023775	0.021975	0.022625	0.020675	0.020025	0.02035	0.0181	0.012075	0.00995	0.0119	0.01155	0.0083	0.004725	0.0044	0.00115	0	0	0	0	0	0	0	0
11	source	0.0381	0.0657	0.04425	0.04945	0.04425	0.0374	0.04035	0.0397	0.04555	0.0459	0.055	0.05495	0.0439	0.0306	0.0384	0.028	0.03285	0.0283	0.0306	0.03225	0.0247	0.0166	0.01725	0.01435	0.0111	0.0101	0.00815	0.0104	0.0078	0.00555	0.00455	0.0153	0.0075	0.0078	0.00425	0.00295	0.0023	0.0023	0.0013	0.00035	0	0
12	source	0.070125	0.1266	0.091125	0.06965	0.06165	0.051425	0.0407	0.043475	0.0467	0.053725	0.0529	0.0363	0.031575	0.026375	0.018225	0.0197	0.01855	0.026225	0.022625	0.020025	0.021975	0.01595	0.0057	0.004875	0.00325	0.00245	0.004725	0.002125	0.001625	0.001475	0.00245	0.002125	0.001475	0.0018	0.0005	0	0	0	0	0	0	0
12	source	0.07175	0.0866	0.06085	0.084925	0.05795	0.066425	0.055975	0.0485	0.037775	0.038575	0.03105	0.0254	0.0353	0.041325	0.03565	0.032875	0.027	0.02295	0.024075	0.021675	0.01955	0.0179	0.00945	0.007	0.01025	0.0036	0.0023	0.00325	0.0049	0.00165	0.002775	0.001625	0.00375	0.00195	0.0005	0.00115	0.000825	0.000175	0.0005	0.000175	0.000325	0
12	source	0.0757	0.1115	0.088075	0.076675	0.06155	0.0762	0.05485	0.047675	0.04755	0.033025	0.03565	0.03175	0.033225	0.0267	0.028	0.020675	0.023125	0.016275	0.01645	0.017075	0.014	0.013825	0.0111	0.007175	0.0132	0.0057	0.0026	0.00115	0.00115	0.001475	0.000325	0.000975	0.00065	0.00065	0.0005	0.0005	0.000825	0.000825	0	0.000175	0.000975	0.0005
13	source 	0.06855	0.0726	0.064	0.037625	0.032575	0.0316	0.03305	0.049975	0.03955	0.040075	0.0327	0.038425	0.0446	0.039075	0.03565	0.039725	0.0311	0.02345	0.0179	0.025575	0.027025	0.0228	0.02085	0.0176	0.011225	0.011575	0.01255	0.0114	0.00895	0.009925	0.0109	0.009775	0.005875	0.00375	0.003425	0.00195	0.003125	0.003775	0.00345	0.001475	0.000825	0.000175
13	source	0.073925	0.0729	0.056325	0.061175	0.062975	0.0555	0.047	0.034175	0.029925	0.032375	0.037425	0.03725	0.024075	0.021025	0.028475	0.024225	0.019525	0.01855	0.0197	0.017725	0.019375	0.029775	0.034175	0.02375	0.015775	0.012875	0.008975	0.0101	0.008625	0.0111	0.011575	0.00945	0.008775	0.00455	0.002125	0.0057	0.002775	0.002775	0.002925	0.000675	0	0
13	source 	0.08335	0.118275	0.1396	0.092425	0.085425	0.084925	0.052875	0.0449	0.0418	0.024725	0.0184	0.01385	0.017925	0.02115	0.017725	0.013675	0.014025	0.018725	0.015925	0.01155	0.00865	0.00995	0.00765	0.00945	0.00605	0.006375	0.00295	0.005225	0.00505	0.003275	0.001325	0.0015	0.000325	0.000325	0.000825	0.000175	0	0	0	0	0	0
14	source	0.0319	0.057425	0.0511	0.05075	0.04195	0.075325	0.05045	0.046725	0.04315	0.0285	0.0228	0.017575	0.019675	0.027325	0.034325	0.03415	0.02895	0.032375	0.02945	0.0218	0.021475	0.023925	0.023775	0.0171	0.0187	0.0218	0.022125	0.01365	0.014175	0.01255	0.013525	0.0104	0.009275	0.007325	0.00635	0.004725	0.004225	0.0036	0.00195	0.002775	0.00065	0.000325
14	source	0.0394	0.0482	0.04105	0.039075	0.048525	0.05895	0.041225	0.0355	0.0469	0.046575	0.038275	0.03405	0.029825	0.028975	0.038725	0.03745	0.030125	0.045075	0.0376	0.033225	0.029775	0.028325	0.023275	0.026075	0.021175	0.013025	0.0114	0.00655	0.0059	0.004575	0.004575	0.006025	0.00585	0.00295	0.003425	0.003925	0.001	0.0018	0.001	0.000325	0.000325	0.000175
14	source	0.0503	0.0799	0.06345	0.05955	0.0477	0.033675	0.033525	0.047525	0.0389	0.041025	0.035325	0.030925	0.0345	0.028975	0.03225	0.032075	0.0327	0.027025	0.0319	0.0327	0.0301	0.0272	0.0179	0.0132	0.016425	0.014	0.01075	0.011725	0.009125	0.00585	0.00555	0.00395	0.003425	0.0036	0.003125	0.00295	0.0023	0.001625	0.001	0.001	0.00115	0.000325
15	source	0.036925	0.071125	0.052375	0.039875	0.040525	0.034675	0.0425	0.04865	0.0519	0.0428	0.0542	0.0459	0.03615	0.02945	0.02635	0.028975	0.0239	0.030425	0.031575	0.034025	0.031075	0.02245	0.0194	0.01905	0.014475	0.0179	0.00995	0.0114	0.009775	0.0083	0.0054	0.003925	0.00455	0.0057	0.00605	0.0023	0.00295	0.0013	0.000825	0.000675	0.0005	0
15	source	0.057125	0.06215	0.068325	0.059075	0.0838	0.090125	0.067175	0.064125	0.0563	0.040825	0.050275	0.048	0.035775	0.03515	0.0319	0.024225	0.013175	0.01335	0.01805	0.0127	0.010925	0.01155	0.0135	0.00555	0.0039	0.004575	0.00375	0.004725	0.000825	0.00065	0.0005	0.000825	0.001325	0.000675	0.002125	0.002125	0.0005	0.000325	0.000175	0	0	0
15	source	0.061675	0.10385	0.072925	0.075675	0.070625	0.069375	0.045075	0.039225	0.043475	0.043	0.03745	0.02765	0.032725	0.024725	0.031275	0.0345	0.0275	0.0218	0.021175	0.019525	0.0205	0.016275	0.010425	0.008	0.00685	0.007975	0.004425	0.004225	0.0031	0.0023	0.00115	0.000825	0.000975	0.000675	0.000975	0.001625	0.0031	0.00165	0.001625	0.000325	0	0
16	source	0.064625	0.070925	0.043425	0.04425	0.04915	0.0493	0.048325	0.035475	0.03905	0.036925	0.03955	0.04575	0.033975	0.029275	0.031375	0.031075	0.03255	0.03155	0.0259	0.028325	0.0259	0.02295	0.0275	0.0148	0.007825	0.010575	0.00895	0.002625	0.0028	0.002925	0.004725	0.00605	0.0036	0.0052	0.00895	0.009625	0.00555	0.004725	0.006375	0.006025	0.001475	0.000175
16	source	0.0656	0.087525	0.082325	0.08235	0.050925	0.037425	0.0366	0.029575	0.0272	0.0293	0.0231	0.024875	0.029925	0.0301	0.021975	0.021475	0.023125	0.0223	0.026875	0.034	0.033725	0.031425	0.0246	0.022775	0.0179	0.015625	0.007175	0.007825	0.006025	0.006525	0.00475	0.00585	0.006675	0.0036	0.003925	0.00345	0.00215	0.0057	0.002475	0.001	0	0.0005
16	source	0.061025	0.10595	0.1058	0.07795	0.07405	0.0493	0.05355	0.045725	0.0381	0.027025	0.02295	0.021775	0.024725	0.023425	0.0226	0.021625	0.024725	0.023575	0.02405	0.023425	0.030925	0.022275	0.017575	0.01465	0.007675	0.0062	0.004725	0.00505	0.004075	0.0023	0.00325	0.001975	0.00065	0.00245	0.000825	0.000825	0.0005	0.000325	0.0013	0.00115	0	0
